type,pts_value,pts_timescale,host_seconds,appended
video,180766870395833,1000000000,180766.870409875,true
audio,180766831158083,1000000000,180766.87682620835,true
video,180766887062416,1000000000,180766.88730858333,true
audio,180766851158083,1000000000,180766.89806962502,true
video,180766912062291,1000000000,180766.90734858334,true
audio,180766871158083,1000000000,180766.91942762502,true
video,180766928728875,1000000000,180766.925146625,true
audio,180766891158083,1000000000,180766.94078441669,true
video,180766945395416,1000000000,180766.94212870835,true
video,180766962062041,1000000000,180766.95960316667,true
audio,180766911158083,1000000000,180766.9620085,true
audio,180766931158083,1000000000,180766.962054375,true
video,180766978728625,1000000000,180766.97648995835,true
audio,180766951158083,1000000000,180766.98338454167,true
video,180766995395208,1000000000,180766.99432108333,true
audio,180766971158083,1000000000,180767.00474545834,true
video,180767012061833,1000000000,180767.01188725,true
audio,180766991158083,1000000000,180767.02609075,true
video,180767028728416,1000000000,180767.02882870834,true
video,180767045395083,1000000000,180767.04560050002,true
audio,180767011158041,1000000000,180767.04736920833,true
video,180767070394916,1000000000,180767.06546854167,true
audio,180767031158083,1000000000,180767.06872258335,true
video,180767087061583,1000000000,180767.08405416668,true
audio,180767051158083,1000000000,180767.09006191668,true
video,180767103728125,1000000000,180767.10097091668,true
audio,180767071158041,1000000000,180767.1113835,true
video,180767120394708,1000000000,180767.11829887502,true
audio,180767091158083,1000000000,180767.13271591667,true
video,180767137061333,1000000000,180767.13591841666,true
video,180767153727916,1000000000,180767.15359304167,true
audio,180767111158083,1000000000,180767.15395945834,true
video,180767170394500,1000000000,180767.17042941667,true
audio,180767131158083,1000000000,180767.175384125,true
video,180767187061083,1000000000,180767.18724458336,true
audio,180767151158083,1000000000,180767.19669695833,true
video,180767212061000,1000000000,180767.20708579168,true
audio,180767171158083,1000000000,180767.21807841668,true
video,180767228727583,1000000000,180767.22421400002,true
audio,180767191158083,1000000000,180767.23944508334,true
video,180767245394166,1000000000,180767.241814625,true
video,180767262060791,1000000000,180767.25864908335,true
audio,180767211158083,1000000000,180767.26072554168,true
video,180767278727375,1000000000,180767.27547808335,true
audio,180767231158083,1000000000,180767.28205583335,true
audio,180767251158083,1000000000,180767.28208,true
video,180767295394000,1000000000,180767.29258845834,true
audio,180767271158083,1000000000,180767.30342295836,true
video,180767312060583,1000000000,180767.31014783334,true
audio,180767291158041,1000000000,180767.32481416667,true
video,180767328727208,1000000000,180767.32718825,true
video,180767345393791,1000000000,180767.34383120833,true
audio,180767311158083,1000000000,180767.34605425003,true
video,180767362060375,1000000000,180767.3612039167,true
audio,180767331158083,1000000000,180767.36743466667,true
video,180767378727000,1000000000,180767.3781625,true
audio,180767351158083,1000000000,180767.38883170835,true
video,180767395393583,1000000000,180767.395372875,true
audio,180767371158083,1000000000,180767.41008683335,true
video,180767412060166,1000000000,180767.41223183335,true
audio,180767391158083,1000000000,180767.431378125,true
video,180767437060041,1000000000,180767.4323567917,true
video,180767453726625,1000000000,180767.45007033335,true
audio,180767411158083,1000000000,180767.45268429167,true
video,180767470393166,1000000000,180767.46728450002,true
audio,180767431158083,1000000000,180767.47405787502,true
