type,pts_value,pts_timescale,host_seconds,appended
video,180224039495791,1000000000,180224.03895037502,true
video,180224056162416,1000000000,180224.05571483335,true
audio,180224014699041,1000000000,180224.056186375,true
video,180224072828958,1000000000,180224.07296358334,true
audio,180224034699041,1000000000,180224.07763141667,true
video,180224097828916,1000000000,180224.094306,true
audio,180224054699041,1000000000,180224.09888629167,true
video,180224114495500,1000000000,180224.11234095835,true
audio,180224074699000,1000000000,180224.12024758334,true
video,180224131162041,1000000000,180224.12968412502,true
audio,180224094699041,1000000000,180224.14162470834,true
video,180224147828666,1000000000,180224.14674154168,true
audio,180224114699041,1000000000,180224.16293854167,true
audio,180224134699000,1000000000,180224.16299100002,true
video,180224164495250,1000000000,180224.16439333334,true
video,180224181161833,1000000000,180224.18139550003,true
audio,180224154699041,1000000000,180224.184220875,true
video,180224197828458,1000000000,180224.19806766667,true
audio,180224174699041,1000000000,180224.20559270834,true
video,180224214495041,1000000000,180224.21480241668,true
audio,180224194699041,1000000000,180224.22694741667,true
video,180224231161625,1000000000,180224.23150720834,true
audio,180224214699041,1000000000,180224.248266375,true
video,180224256161500,1000000000,180224.25116291668,true
video,180224272828125,1000000000,180224.26873491667,true
audio,180224234699041,1000000000,180224.26957845833,true
video,180224289494708,1000000000,180224.28546800002,true
audio,180224254699041,1000000000,180224.29096129167,true
video,180224306161291,1000000000,180224.30341575,true
audio,180224274699041,1000000000,180224.31226675,true
video,180224322827916,1000000000,180224.31998333335,true
audio,180224294699041,1000000000,180224.33359754167,true
video,180224339494541,1000000000,180224.33693045835,true
video,180224356161125,1000000000,180224.35495516667,true
audio,180224314699041,1000000000,180224.35501083336,true
video,180224372827750,1000000000,180224.37167895836,true
audio,180224334699041,1000000000,180224.376266,true
video,180224389494333,1000000000,180224.38862508335,true
audio,180224354699000,1000000000,180224.39757958334,true
video,180224406160916,1000000000,180224.40551462502,true
audio,180224374699041,1000000000,180224.41900029167,true
video,180224422827541,1000000000,180224.42324262502,true
audio,180224394699041,1000000000,180224.440317375,true
video,180224447827416,1000000000,180224.44276208334,true
video,180224464494000,1000000000,180224.459754125,true
audio,180224414699000,1000000000,180224.46153970834,true
video,180224481160583,1000000000,180224.47650045835,true
audio,180224434699041,1000000000,180224.48289450002,true
audio,180224454699041,1000000000,180224.48294066667,true
video,180224497827208,1000000000,180224.49380091668,true
audio,180224474699041,1000000000,180224.504304625,true
video,180224514493791,1000000000,180224.511202375,true
audio,180224494699041,1000000000,180224.52552595834,true
video,180224539493625,1000000000,180224.54469229167,true
audio,180224514699041,1000000000,180224.54694650002,true
video,180224556160250,1000000000,180224.5614769167,true
audio,180224534699041,1000000000,180224.56826212502,true
video,180224572826875,1000000000,180224.57830866668,true
audio,180224554699041,1000000000,180224.58957941667,true
video,180224589493500,1000000000,180224.59579983333,true
audio,180224574699000,1000000000,180224.61088412502,true
video,180224606160083,1000000000,180224.61300758334,true
video,180224631159916,1000000000,180224.629649375,true
audio,180224594699041,1000000000,180224.63226370834,true
video,180224647826583,1000000000,180224.64688054167,true
audio,180224614699041,1000000000,180224.65354433336,true
video,180224664493166,1000000000,180224.66373729167,true
audio,180224634699000,1000000000,180224.67496425,true
video,180224681159666,1000000000,180224.680396,true
audio,180224654699041,1000000000,180224.69622891667,true
video,180224697826291,1000000000,180224.6979667917,true
video,180224722826166,1000000000,180224.717467,true
audio,180224674699041,1000000000,180224.71751425002,true
video,180224739492791,1000000000,180224.7365359167,true
audio,180224694699041,1000000000,180224.73889558334,true
video,180224756159375,1000000000,180224.75340004166,true
audio,180224714699041,1000000000,180224.76024741668,true
video,180224772826000,1000000000,180224.77122225,true
audio,180224734699041,1000000000,180224.78162350002,true
video,180224789492583,1000000000,180224.78808320835,true
audio,180224754699041,1000000000,180224.8029002917,true
video,180224806159166,1000000000,180224.80570654167,true
video,180224822825791,1000000000,180224.82272666667,true
audio,180224774699041,1000000000,180224.82421408335,true
video,180224839492375,1000000000,180224.83988325,true
audio,180224794699041,1000000000,180224.8456155,true
audio,180224814699041,1000000000,180224.845661,true
video,180224864492291,1000000000,180224.8604275,true
audio,180224834699041,1000000000,180224.86698075,true
video,180224881158875,1000000000,180224.87736433334,true
audio,180224854699000,1000000000,180224.88831420834,true
video,180224897825458,1000000000,180224.89468283334,true
audio,180224874699041,1000000000,180224.909664125,true
video,180224914492083,1000000000,180224.91145220835,true
video,180224931158625,1000000000,180224.92919008335,true
audio,180224894699041,1000000000,180224.9309005,true
video,180224947825250,1000000000,180224.94620500001,true
audio,180224914699000,1000000000,180224.95225208334,true
video,180224964491916,1000000000,180224.96397629168,true
audio,180224934699041,1000000000,180224.97362016668,true
video,180224981158458,1000000000,180224.98137158333,true
audio,180224954699041,1000000000,180224.994933,true
video,180225006158333,1000000000,180225.003115375,true
audio,180224974699041,1000000000,180225.01625116667,true
video,180225022825000,1000000000,180225.020223,true
video,180225039491541,1000000000,180225.03745575002,true
audio,180224994699041,1000000000,180225.03755608335,true
video,180225056158166,1000000000,180225.05446066667,true
audio,180225014699041,1000000000,180225.05887166667,true
video,180225072824750,1000000000,180225.07178275002,true
audio,180225034699041,1000000000,180225.08031008334,true
video,180225089491333,1000000000,180225.0884005,true
audio,180225054699041,1000000000,180225.10162216667,true
video,180225106157958,1000000000,180225.10513120834,true
video,180225122824500,1000000000,180225.122148375,true
audio,180225074699000,1000000000,180225.12289295834,true
video,180225139491125,1000000000,180225.13884883333,true
audio,180225094699041,1000000000,180225.14423266667,true
video,180225156157750,1000000000,180225.15624150002,true
audio,180225114699041,1000000000,180225.16555754168,true
audio,180225134699000,1000000000,180225.1655892917,true
video,180225172824333,1000000000,180225.17311291667,true
audio,180225154699041,1000000000,180225.18696729167,true
video,180225189490958,1000000000,180225.18980337502,true
audio,180225174699041,1000000000,180225.20826633336,true
video,180225214490750,1000000000,180225.20988608335,true
video,180225231157416,1000000000,180225.22667191667,true
audio,180225194699041,1000000000,180225.22957279166,true
video,180225247824000,1000000000,180225.24451383334,true
audio,180225214699041,1000000000,180225.25089495836,true
video,180225264490583,1000000000,180225.26213783334,true
audio,180225234699041,1000000000,180225.27229670834,true
video,180225281157166,1000000000,180225.27936008334,true
audio,180225254699041,1000000000,180225.293599,true
video,180225297823750,1000000000,180225.29662912502,true
video,180225314490375,1000000000,180225.31336804168,true
audio,180225274699041,1000000000,180225.3149995,true
video,180225331156958,1000000000,180225.3304085417,true
audio,180225294699041,1000000000,180225.33635666667,true
video,180225347823625,1000000000,180225.34739504167,true
audio,180225314699041,1000000000,180225.35757075,true
video,180225364490166,1000000000,180225.364986875,true
